place_id,scan_date,name,category_query,locality,address,phone,website_status,social_url,rating,review_count,maps_url,types
ChIJeYt8aUy9SUcRT91k6z7YLUA,2026-08-13,Moldonad,vulcanizare,Gherla,"Strada Grădinarilor 2A, 405300 Gherla",0760 241 711,none,,5,2,https://maps.google.com/?cid=4624590157128195407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJYWytlTK_SUcRdF9iMv6Gnz4,2026-08-13,MasterWash,vulcanizare,Dej,"Strada Vâlcele 36, 405200 Dej",0768 993 151,none,,4.8,160,https://maps.google.com/?cid=4512473777973649268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_wash|point_of_interest|service|establishment
ChIJdQqYH6e4SUcR6BuOVDTzy1Q,2026-08-13,Nahorus Vulcanizare & Anvelope - turisme&camion — vulcanizare mobilă,vulcanizare,Dej,"Strada 1 Mai 84, 405200 Dej",0761 620 403,none,,4.7,67,https://maps.google.com/?cid=6110244725540658152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJ-RvkHoXHSUcRLMwHfijcF0M,2026-08-13,AlyDan Spălătorie Auto & TIR Wash,vulcanizare,Dej,"Strada Bistriței 42B, 405200 Dej",0769 272 017,none,,4.6,100,https://maps.google.com/?cid=4834574791476759596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_wash|point_of_interest|service|establishment
ChIJWYSNIKC4SUcRXrZ04UeB5lo,2026-08-13,R&S vulcanizare,vulcanizare,Dej,"Strada 1 Mai 70, 405200 Dej",,none,,5,1,https://maps.google.com/?cid=6550064853782148702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,corporate_office|point_of_interest|establishment
ChIJEVpxbvG5SUcRP088JNuGbiw,2026-08-13,Spălătorie auto,vulcanizare,Dej,"Strada Mihai Viteazu 5a, 405200 Dej",0740 011 502,none,,4.4,17,https://maps.google.com/?cid=3201644660870893375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,laundry|point_of_interest|service|establishment
ChIJo2nZbj3HSUcRG-4aKg9PNS8,2026-08-13,Alisben,vulcanizare,Dej,"DN17, 407260 Cuzdrioara",0749 230 010,none,,4.5,11,https://maps.google.com/?cid=3401712020097789467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,corporate_office|point_of_interest|establishment
ChIJ9xf4LQC5SUcR7T3yCp26o8c,2026-08-13,Marco Tyres,vulcanizare,Dej,"Strada 1 Mai 89, 405200 Dej",0741 499 756,social_only,https://www.facebook.com/profile.php?id=61572991202438,4.1,7,https://maps.google.com/?cid=14385546818407775725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|point_of_interest
ChIJ78cuhoG4SUcRyyPKq_T9bhA,2026-08-13,Speed & Fast,vulcanizare,Dej,"Strada Nicolae Titulescu speed&fast, nr.51A, 405200 Dej",0769 266 576,none,,4.1,13,https://maps.google.com/?cid=1184162979341018059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,laundry|point_of_interest|service|establishment
ChIJgw_QYM_xSEcRqiKtoMVYojk,2026-08-13,Vulcanizare & Spalatorie,vulcanizare,Huedin,"Strada Horea 38, 405400 Huedin",0770 618 411,none,,4.8,5,https://maps.google.com/?cid=4152979412216521386&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,shopping_mall|point_of_interest|establishment
ChIJ99JP9idmSUcRrQEUyA2NimI,2026-08-13,"VULCANIZARE & SERVICE ROȚI ""RIOLA IMPEX"" partener NEXXON",vulcanizare,Turda,"Strada Ștefan cel Mare 44, 407405 Turda",0264 313 064,none,,4.5,192,https://maps.google.com/?cid=7100642852833853869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|service|point_of_interest
ChIJ0X5QmVtnSUcRhOrH9MoBTkg,2026-08-13,Vulcanizare Auto,vulcanizare,Turda,"122, 407433 Turda",0741 983 672,none,,4.9,44,https://maps.google.com/?cid=5210103790116006532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJJ8t_Qy5pSUcRHmQgkhNINyk,2026-08-13,Vulcanizare Auto Mobila Turda,vulcanizare,Turda,407501 Copăceni,0746 906 649,none,,5,8,https://maps.google.com/?cid=2969921728167306270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,corporate_office|point_of_interest|establishment
ChIJ-0vQ_KtnSUcRaB0DIx0T3dI,2026-08-13,Vulcanizare mobila Turda Seby,vulcanizare,Turda,"Strada Republicii, 405100 Câmpia Turzii",0747 843 614,none,,5,37,https://maps.google.com/?cid=15194321733680307560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJB_4diURnSUcRmUiXxqAM1kY,2026-08-13,Mobila Turda,vulcanizare,Turda,"Strada Armatei, 401114 Turda",0745 585 460,none,,4.7,21,https://maps.google.com/?cid=5104281112337139865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|service|point_of_interest
ChIJuTzg-vxnSUcRVog_kCw76ks,2026-08-13,Vulcanizare Mobila,vulcanizare,Turda,"Strada Grădinilor, 401060 Turda",0741 558 106,none,,5,6,https://maps.google.com/?cid=5470249759979571286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJZ6ze5ydmSUcRLuI6TbDOBcU,2026-08-13,Calinserv,vulcanizare,Turda,"Strada Gării 3, 407405 Turda",0741 904 983,none,,4.6,106,https://maps.google.com/?cid=14196980656960627246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,auto_parts_store|car_repair|service|point_of_interest|store
ChIJtxzgI-9nSUcRbKWVNTvZGAg,2026-08-13,Vulcanizare mobila Turda non-stop camioane,vulcanizare,Turda,"E81, 401062 Turda",0741 558 106,none,,4.8,18,https://maps.google.com/?cid=583455000069776748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJq_mcxEBmSUcRJDYe9oGBGQo,2026-08-13,Vepox Comimpex,vulcanizare,Turda,"Strada Câmpiei 2, 405100 Turda",0264 321 789,none,,3.7,3,https://maps.google.com/?cid=727755209976985124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJXfwpQw9nSUcRkbjxLd7AxvE,2026-08-13,"Turda, Ludus ,Câmpia Turzii",vulcanizare,Turda,"Strada Nicolae Titulescu 42, 405100 Câmpia Turzii",0746 343 332,none,,5,14,https://maps.google.com/?cid=17421824269015431313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,chauffeur_service|car_repair|service|point_of_interest|transportation_service
ChIJBSWB6JtnSUcRl4zrx-2scpo,2026-08-13,AutoPark,vulcanizare,Campia Turzii,"DJ150, 405100 Câmpia Turzii",,none,,4.1,11,https://maps.google.com/?cid=11129147766447246487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,point_of_interest|car_repair|service|establishment
ChIJE6Skoq5nSUcR8kHuXdbxSxQ,2026-08-13,"Spalatorie auto, vulcanizare, spalatorie covoare",vulcanizare,Campia Turzii,405100 Câmpia Turzii,0749 314 639,none,,4.3,31,https://maps.google.com/?cid=1462528407013048818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_wash|point_of_interest|service|establishment
ChIJUTAzzWVnSUcRSc6gBdFBfew,2026-08-13,Vulcanizare,vulcanizare,Campia Turzii,"Strada Laminoriştilor 268, 405100 Câmpia Turzii",,none,,,0,https://maps.google.com/?cid=17040848931038219849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,point_of_interest|car_repair|service|establishment
ChIJ28qHD0sMSUcRqcoD1r1uOkw,2026-08-13,Vulcanizare Echilibrare | Încarcare Clima Auto,vulcanizare,Iara Cluj,"Strada Fagului 31 A, 400483 Cluj-Napoca",0745 393 619,none,,4.3,224,https://maps.google.com/?cid=5492824457150188201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,service|point_of_interest|establishment
ChIJUSq5JKIPSUcRduS2IBIA45I,2026-08-13,Cam Vulcanizare,vulcanizare,Iara Cluj,"Bulevardul 1 Decembrie 1918 114, 400367 Cluj-Napoca",0756 433 586,none,,4.7,429,https://maps.google.com/?cid=10584303627109065846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJo5FRYugNSUcRiV4dPSgkskA,2026-08-13,Vulcanizare GDA,vulcanizare,Iara Cluj,"Strada Frunzișului 88, 400000 Cluj-Napoca",0744 256 932,none,,4.9,59,https://maps.google.com/?cid=4661828319524511369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|service
ChIJLWYqQiwNSUcRmB5q3O3fkiU,2026-08-13,Vulcanizare Rapida Centru Cluj,vulcanizare,Iara Cluj,"Calea Dorobanților 18-20, 400117 Cluj-Napoca",0264 414 314,none,,4.9,68,https://maps.google.com/?cid=2707472538701274776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJwY_Swm0MSUcRJ3otWXE6qs4,2026-08-13,Vulcanizare Autoserv 4 You,vulcanizare,Savadisla,"Strada Dunării 102, 400000 Cluj-Napoca",0745 900 388,none,,4.7,76,https://maps.google.com/?cid=14891779376355834407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ-UqWVKwOSUcRUAgP97UCeKE,2026-08-13,Auto Pro Vulcan Srl,vulcanizare,Savadisla,"Strada Oașului 93, 400000 Cluj-Napoca",0740 196 478,none,,4.7,138,https://maps.google.com/?cid=11635052617868970064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ6WfRGq8OSUcRLNFUWkfUY8g,2026-08-13,Vulcanizare - Echilibrare PAUL&ALIN SERV SRL,vulcanizare,Savadisla,"Strada Oașului 39a, 400000 Cluj-Napoca",0755 032 121,none,,4.3,102,https://maps.google.com/?cid=14439618233203216684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJJ7kHBQEPSUcRP0C48EeaelY,2026-08-13,GS Quick Serv,vulcanizare,Savadisla,"Bulevardul 1 Decembrie 1918 106, 400394 Cluj-Napoca",0759 330 370,none,,5,7,https://maps.google.com/?cid=6231462668192464959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJxdMat7gOSUcRoKmL4dNJkL4,2026-08-13,Vulcanizare Corneliu & M Impex,vulcanizare,Savadisla,"Strada Corneliu Coposu 43, 400234 Cluj-Napoca",0264 436 809,none,,4.5,89,https://maps.google.com/?cid=13731556438223595936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJWxuvmYsOSUcRDcaOTDgz9ZM,2026-08-13,vulcanizare,vulcanizare,Savadisla,"Strada Iancu de Hunedoara, 400000 Cluj-Napoca",0759 330 370,none,,4.8,25,https://maps.google.com/?cid=10661484009765127693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ7b8eafYOSUcRvm6X1yGT3w4,2026-08-13,Auto Gumm,vulcanizare,Capusu Mare,"Str. Donath 160, 400394 Cluj-Napoca",0740 796 277,none,,1.9,56,https://maps.google.com/?cid=1071737009897696958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJ-5j6v-51SUcRw_G3eXYKogA,2026-08-13,vulcanizare moristi,vulcanizare,Cojocna,"Moristi, 407247 Cluj",0753 388 669,none,,4.9,22,https://maps.google.com/?cid=45610450191643075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJCawO2n8LSUcRU-Cj0kTMhFI,2026-08-13,Vulcanizare Mobila Cluj,vulcanizare,Cojocna,"Bulevardul Muncii 12, 400000 Cluj-Napoca",0745 294 544,social_only,https://www.facebook.com/Vulcanizare-mobila-CLUJ-104583910946015/,4.3,21,https://maps.google.com/?cid=5946102003999694931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tire_shop|auto_parts_store|car_repair|store|point_of_interest
ChIJ0yZJ1fsPSUcRpLEb1zv9HBs,2026-08-13,GRAMIN Auto - Vulcanizare Mobila Non Stop,vulcanizare,Cojocna,"Strada Oașului, Cluj-Napoca",0748 824 886,none,,4.7,36,https://maps.google.com/?cid=1953714771825766820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|point_of_interest|service|establishment
ChIJXT9w63cMSUcRE6DJskXW8ng,2026-08-13,Marnel Auto,vulcanizare,Caianu Cluj,"Strada Traian Vuia 25A, 400394 Cluj-Napoca",0746 963 115,none,,4.8,39,https://maps.google.com/?cid=8715263823755976723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJOeDzZhAPSUcRZuHrcNZrWE8,2026-08-13,PFA Lișcan Valerian,vulcanizare,Caianu Cluj,"Strada Paris 124, 400137 Cluj-Napoca",0756 274 347,none,,4.5,8,https://maps.google.com/?cid=5717438295708524902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,car_repair|service|point_of_interest|establishment
ChIJweRSZAAPSUcR4SNIIyNf9Ck,2026-08-13,Depozit Cherestea NTM TRANS FOREST,tamplarie lemn,Gilau,"Strada Valea Seacă, Cluj-Napoca",0742 324 641,none,,3.7,3,https://maps.google.com/?cid=3023145854392869857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|service|point_of_interest|establishment
ChIJldR7eTYOSUcR7Xq64v9Xtxo,2026-08-13,Manolemn,tamplarie lemn,Gilau,"Strada Avram Iancu 428, 407280 Florești",0753 397 893,social_only,https://www.facebook.com/manolemn/,5,2,https://maps.google.com/?cid=1925104122256325357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manufacturer|service|point_of_interest|establishment
ChIJJT5fGqsZSUcRtGnsMXXqwNU,2026-08-13,Moutain Industries SRL,tamplarie lemn,Gilau,"Măgurii Răcătău ,Muntele Rece, Str. Matesti Nr. 62, 407366 Cluj Napoca",0753 185 790,none,,5,4,https://maps.google.com/?cid=15402568514676746676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|service|point_of_interest|establishment
ChIJsfc1EBkPSUcRFn9NopOEDUs,2026-08-13,Ligniar,tamplarie lemn,Gilau,"Calea Moților 110, 400394 Cluj-Napoca",0747 820 252,none,,5,2,https://maps.google.com/?cid=5408124497159880470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manufacturer|general_contractor|service|point_of_interest|establishment
ChIJ_3dMhdEPSUcROjWHJdO_llk,2026-08-13,WOODART,tamplarie lemn,Floresti Cluj,"I., Prof., 3, Str. Rusu, 407280 Florești",0264 265 530,none,,,0,https://maps.google.com/?cid=6455558029470807354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manufacturer|point_of_interest|service|establishment
ChIJ5R0MFuIPSUcR8oxPb3OISiI,2026-08-13,Depozit Cherestea - Nelforest,tamplarie lemn,Baciu Cluj,"Calea Baciului 103, 400230 Cluj-Napoca",0742 344 557,none,,3.5,2,https://maps.google.com/?cid=2470937374936239346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|point_of_interest|service|establishment
ChIJN-7ECvy5SUcRF53D6eYl0tA,2026-08-13,Nordis Wood Tec,tamplarie lemn,Bontida,"Strada Văii, 405200 Dej",0756 083 630,none,,5,1,https://maps.google.com/?cid=15047130978692865303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|manufacturer|point_of_interest|store|service
ChIJsyVBFAC5SUcR0BDlaVGMkcE,2026-08-13,Casa Lemnului – cherestea și lambriuri Dej,tamplarie lemn,Dej,"Strada 1 Mai 93, 405200 Dej",0752 031 731,social_only,https://www.facebook.com/share/17aqB6r1py/?mibextid=wwXIfr,,0,https://maps.google.com/?cid=13948083802239996112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,building_materials_store|general_contractor|store|point_of_interest|service
ChIJywR-gZu4SUcRBUfjpgT5hWA,2026-08-13,Romdecor,tamplarie lemn,Dej,"Strada 1 Mai 41, 405200 Dej",0264 213 551,none,,2.5,2,https://maps.google.com/?cid=6955238997918697221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manufacturer|point_of_interest|service|establishment
ChIJ3ZhGJue4SUcReM7D7rQKZVg,2026-08-13,TermoTec,tamplarie lemn,Dej,"Str. Vaii, 2, Dej, Cluj, 405201, Strada Văii 2, 405200 Dej",0264 211 771,none,,4,14,https://maps.google.com/?cid=6369509020201635448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,store|point_of_interest|establishment
ChIJ8VMD02DwSEcRsri_628--u8,2026-08-13,Dimat,tamplarie lemn,Huedin,"Strada Lăutarilor 2, 405400 Huedin",0745 228 681,none,,4.3,6,https://maps.google.com/?cid=17292202369659943090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manufacturer|point_of_interest|service|establishment
ChIJ8beM12XwSEcR2cT-Y4yJAeI,2026-08-13,Globalfa Impex,tamplarie lemn,Huedin,"Strada Fildului 1, 405400 Huedin",0264 353 497,none,,2.5,2,https://maps.google.com/?cid=16285448963614491865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manufacturer|point_of_interest|service|establishment
ChIJRWI4KgBnSUcRk4T8VMhCSLA,2026-08-13,Vali Termopane,tamplarie lemn,Campia Turzii,"Piața Unirii 22, 405100 Câmpia Turzii",0744 175 484,none,,5,1,https://maps.google.com/?cid=12702476177185211539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,service|point_of_interest|establishment
ChIJtb_SxtFmSUcRjHnGRrqGiuM,2026-08-13,Alex Pavaj S.R.L.,tamplarie lemn,Campia Turzii,"Strada Aurel Vlaicu 43, 405100 Câmpia Turzii",0264 366 761,none,,3.5,8,https://maps.google.com/?cid=16396065528005163404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,wholesaler|service|point_of_interest|establishment
ChIJq1_lv6YRSUcRRs1OuoHO-hE,2026-08-13,WOOD LINE PROD SRL Rareș Săvădisla,tamplarie lemn,Savadisla,"Str. Principală nr.463, 407505 Săvădisla",0749 113 557,social_only,https://www.facebook.com/woodline.savadisla/?locale=ro_RO,,0,https://maps.google.com/?cid=1295574899394268486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|service|point_of_interest|establishment
ChIJKX6YmdMNSUcRPBQ5mCdGBFo,2026-08-13,MRZ Grup Est,tamplarie lemn,Capusu Mare,"Strada Louis Pasteur 48-50, 400347 Cluj-Napoca",0264 591 341,none,,4,2,https://maps.google.com/?cid=6486386499191903292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,store|general_contractor|service|point_of_interest|establishment
ChIJoRycN0kPSUcRzehfPUtark4,2026-08-13,Specter Designs,tamplarie lemn,Capusu Mare,"Strada Colonia de Sub Deal, 407280 Florești",0730 469 372,none,,5,1,https://maps.google.com/?cid=5669568260104775885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|service|point_of_interest|establishment
ChIJiwtskR8MSUcR46_8ZauJtjw,2026-08-13,Prohaus,tamplarie lemn,Capusu Mare,"Bulevardul Nicolae Titulescu 43, 400394 Cluj-Napoca",0744 623 509,none,,5,1,https://maps.google.com/?cid=4374835457280487395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|service|point_of_interest|establishment
ChIJeVYWRrr9SEcRlHhq8--tS04,2026-08-13,Biserica de Lemn „Sfântul Nicolae“,tamplarie lemn,Aghiresu,407005 Comuna Aghireșu,,none,,4.3,3,https://maps.google.com/?cid=5641794204304308372&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,church|place_of_worship|association_or_organization|point_of_interest|establishment
ChIJ6WlciVrHS0cRkFkBCbIv8OA,2026-08-13,"Atelier de Tâmplărie Kádár István – Uși, ferestre, scări din lemn",tamplarie lemn,Caianu Cluj,"Strada Principală, 547605 Ungheni",0744 554 819,social_only,https://www.facebook.com/share/1DBLdjL5zJ/?mibextid=wwXIfr,5,1,https://maps.google.com/?cid=16208507500608182672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,general_contractor|manufacturer|point_of_interest|service|establishment
ChIJf5iUETgPSUcRXLOCdNFNBFg,2026-08-13,Depozit cherestea,tamplarie lemn,Mociu,"Strada Tudor Vladimirescu, 400225 Cluj-Napoca",0742 691 441,none,,3.5,11,https://maps.google.com/?cid=6342279737242727260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,storage|service|point_of_interest|establishment
ChIJpdh4UzwNSUcRp9QAUma09YM,2026-08-13,Depozit cherestea,tamplarie lemn,Mociu,"Strada Bună Ziua, 400495 Cluj-Napoca",0742 645 187,none,,4,4,https://maps.google.com/?cid=9508704539818120359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,building_materials_store|store|service|point_of_interest|establishment
ChIJF8l2agATSUcR371ywvO58Kg,2026-08-13,Depozit Cherestea Vâlcele,tamplarie lemn,Mociu,407274 Vâlcele,0747 470 637,social_only,https://www.facebook.com/share/183Fa1wkxB/,5,5,https://maps.google.com/?cid=12173434249372941791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,storage|service|point_of_interest|establishment
